Well.x,SAMPLE,GENE.x,brain.region,CT,CT.MEAN,CT.SD,Well.y,GENE.y,actb._C,actb.mean,actb.SD,Nest.id,ABC,Location,Treatment,Date,Age,Habitat,Cowbird,Tarsus.1,Tarsus.2,Tarsus.3,Tarsus.4,Tarsus.5,Tarsus.avg,Wing.Chord.1,Wing.Chord.2,Wing.Chord.3,Wing.Chord.4,Wing.Chord.5,Wing.chord.avg.,Bill.w,Bill.d,Bill.l,Pin,Feather,Pin.b,Tail.pin,Tail.feather,Measurer,Mass,delta.ct,delta.ctmean,dd.ct,RQ
C9,HP-17,MR,HP,24.24721146,24.23597336,0.015894419,C9,ACTB,19.0239563,18.98306084,0.057834916,09SJL22,A,STREAM,Rural,5/12/22,5,Rural,No,17.57,17.7,17.27,17.41,17.3,1/17/00,20.73,21.14,21.5,21.74,21.51,21.324,4.13,4.52,4.32,9.93,                    NA,9.93,NA,                    NA,MSP,NA,5.25291252,5.779763412,-0.526850892,1.44078083
E11,HP-17,GR,HP,26.74499321,26.6929245,0.07363493,C9,ACTB,19.0239563,18.98306084,0.057834916,09SJL22,A,STREAM,Rural,5/12/22,5,Rural,No,17.57,17.7,17.27,17.41,17.3,1/17/00,20.73,21.14,21.5,21.74,21.51,21.324,4.13,4.52,4.32,9.93,                    NA,9.93,NA,                    NA,MSP,NA,7.70986366,7.707023524,0.002840136,0.998033304
C11,HP-18,MR,HP,23.95193672,23.96674347,0.020938555,C11,ACTB,18.59157372,18.59963417,0.011399205,02TEF22,B,NVT,Urban,5/15/22,5,Urban,No,15.56,15.63,15.22,14.85,15.05,15.262,17.62,18.71,17.26,17.21,17.98,17.756,3.9,3.25,4.13,6.61,0.32,6.25,NA,NA,DSM,9.3,5.3671093,5.779763412,-0.412654112,1.331132434
F1,HP-18,GR,HP,26.45390129,26.43608856,0.025189655,C11,ACTB,18.59157372,18.59963417,0.011399205,02TEF22,B,NVT,Urban,5/15/22,5,Urban,No,15.56,15.63,15.22,14.85,15.05,15.262,17.62,18.71,17.26,17.21,17.98,17.756,3.9,3.25,4.13,6.61,0.32,6.25,NA,NA,DSM,9.3,7.83645439,7.707023524,0.129430866,0.914192022
D1,HP-19,MR,HP,23.31204414,23.28834534,0.033516523,D1,ACTB,18.62681961,18.5575943,0.097900726,01IJV22,B,SVT,Urban,5/15/22,5,Urban,No,18.2,18.09,18.22,17.86,17.85,18.044,22.4,22.1,22.12,22.17,22.4,22.238,3.96,3.92,4.86,9.72,0,9.72,3.49,0.88,DSM,11.9,4.73075104,5.779763412,-1.049012372,2.069112906
F3,HP-19,GR,HP,26.21635628,26.24848557,0.045437675,D1,ACTB,18.62681961,18.5575943,0.097900726,01IJV22,B,SVT,Urban,5/15/22,5,Urban,No,18.2,18.09,18.22,17.86,17.85,18.044,22.4,22.1,22.12,22.17,22.4,22.238,3.96,3.92,4.86,9.72,0,9.72,3.49,0.88,DSM,11.9,7.69089127,7.707023524,-0.016132254,1.011244779
A3,HP-2,MR,HP,23.12913132,23.15252304,0.033079546,A3,ACTB,18.63361931,18.65807152,0.034580648,33SJL22,A,STREAM,Rural,6/30/22,7,Rural,No,20.69,20.47,19.99,20.32,20.37,20.368,30.32,30.01,30.19,30.48,29.82,30.164,4.08,3.8,4.2,15.97,3.07,13.65,7,0.94,NM,14.6,4.49445152,5.779763412,-1.285311892,2.437347393
C5,HP-2,GR,HP,26.16217995,26.18675613,0.03475463,A3,ACTB,18.63361931,18.65807152,0.034580648,33SJL22,A,STREAM,Rural,6/30/22,7,Rural,No,20.69,20.47,19.99,20.32,20.37,20.368,30.32,30.01,30.19,30.48,29.82,30.164,4.08,3.8,4.2,15.97,3.07,13.65,7,0.94,NM,14.6,7.52868461,7.707023524,-0.178338914,1.131580259
D3,HP-20,MR,HP,24.1046772,24.06539154,0.055559661,D3,ACTB,18.91386414,18.91671371,0.004028564,19IJV22,B,NVT,Urban,5/17/22,9,Urban,No,19.04,18.66,18.71,18.94,18.84,18.838,34.55,34.66,34.02,34.19,34.19,34.322,5.32,4.31,6.11,23.26,11.72,12.68,6.92,4.43,DSM,12.2,5.14867783,5.779763412,-0.631085582,1.548729925
F5,HP-20,GR,HP,26.10774612,26.03954506,0.096450873,D3,ACTB,18.91386414,18.91671371,0.004028564,19IJV22,B,NVT,Urban,5/17/22,9,Urban,No,19.04,18.66,18.71,18.94,18.84,18.838,34.55,34.66,34.02,34.19,34.19,34.322,5.32,4.31,6.11,23.26,11.72,12.68,6.92,4.43,DSM,12.2,7.12283135,7.707023524,-0.584192174,1.499199289
D5,HP-21,MR,HP,24.46399498,24.5734024,0.154726818,D5,ACTB,19.35890579,19.40356636,0.063159585,11SJL22,A,HERT,Rural,5/17/22,10,Rural,No,20.51,20.27,20.16,20.21,20.41,20.312,38.88,37.49,36.97,37.24,37.68,37.652,5.2,4.69,5.74,25.72,13.97,11.92,11.3,3.21,DSM,14.8,5.16983604,5.779763412,-0.609927372,1.526182376
E7,HP-21,GR,HP,26.51434135,26.47747993,0.052129921,D5,ACTB,19.35890579,19.40356636,0.063159585,11SJL22,A,HERT,Rural,5/17/22,10,Rural,No,20.51,20.27,20.16,20.21,20.41,20.312,38.88,37.49,36.97,37.24,37.68,37.652,5.2,4.69,5.74,25.72,13.97,11.92,11.3,3.21,DSM,14.8,7.07391357,7.707023524,-0.633109954,1.550904609
D7,HP-22,MR,HP,24.72253227,24.85256004,0.183887035,D7,ACTB,18.98386002,19.02614784,0.059804019,07TEF22,A,STREAM,Rural,5/12/22,5,Rural,No,14.76,15.04,15.19,14.68,14.8,14.894,16.53,15.81,16.45,16.42,16.55,16.352,3.85,3.19,4.57,6.51,NA,NA,1.76,NA,NM,NA,5.8264122,5.779763412,0.046648788,0.968182694
E9,HP-22,GR,HP,27.87613678,27.80040741,0.107098848,D7,ACTB,18.98386002,19.02614784,0.059804019,07TEF22,A,STREAM,Rural,5/12/22,5,Rural,No,14.76,15.04,15.19,14.68,14.8,14.894,16.53,15.81,16.45,16.42,16.55,16.352,3.85,3.19,4.57,6.51,NA,NA,1.76,NA,NM,NA,8.77425957,7.707023524,1.067236046,0.477232418
D9,HP-23,MR,HP,25.35082817,25.46085739,0.155606166,D9,ACTB,19.40370178,19.38563156,0.025555152,09SJL22,B,STREAM,Rural,5/12/22,5,Rural,No,19.85,19.38,18.87,18.31,18.89,1/19/00,22.04,22.16,21.65,22.37,22.1,22.064,4.18,4.3,4.49,9.32,                    NA,9.32,NA,                    NA,MSP,NA,6.07522583,5.779763412,0.295462419,0.814811124
F11,HP-23,GR,HP,27.00659943,26.9921627,0.020416608,D9,ACTB,19.40370178,19.38563156,0.025555152,09SJL22,B,STREAM,Rural,5/12/22,5,Rural,No,19.85,19.38,18.87,18.31,18.89,1/19/00,22.04,22.16,21.65,22.37,22.1,22.064,4.18,4.3,4.49,9.32,                    NA,9.32,NA,                    NA,MSP,NA,7.60653114,7.707023524,-0.100492384,1.072139315
D11,HP-24,MR,HP,24.95530701,25.03165627,0.107974157,D11,ACTB,19.44632339,19.43909454,0.010221791,33SJL22,B,STREAM,Rural,6/30/22,7,Rural,No,19.31,19.32,19.55,19.73,19.35,19.452,32.01,32.88,32.25,32.88,32.36,32.476,4.31,4.5,4.6,17.06,4.27,12.98,7.07,1.23,MSP,17.3,5.59256173,5.779763412,-0.187201682,1.138553182
G1,HP-24,GR,HP,28.25380898,28.2530632,0.001056031,D11,ACTB,19.44632339,19.43909454,0.010221791,33SJL22,B,STREAM,Rural,6/30/22,7,Rural,No,19.31,19.32,19.55,19.73,19.35,19.452,32.01,32.88,32.25,32.88,32.36,32.476,4.31,4.5,4.6,17.06,4.27,12.98,7.07,1.23,MSP,17.3,8.81396866,7.707023524,1.106945136,0.464276082
E1,HP-25,MR,HP,24.7105751,24.63021088,0.113650829,E1,ACTB,19.63928604,19.56232262,0.108842716,01JAG22,A,STREAM,Rural,5/16/22,10,Rural,No,22.45,22.54,22.57,22.03,22.29,22.376,41.26,40.78,41.47,41.53,40.86,41.18,4.32,5.67,6.15,26.17,14.9,12.58,10.88,2.17,NM,15.4,5.06788826,5.779763412,-0.711875152,1.637931646
E11,HP-25,GR,HP,26.55106544,26.58085632,0.042130664,E1,ACTB,19.63928604,19.56232262,0.108842716,01JAG22,A,STREAM,Rural,5/16/22,10,Rural,No,22.45,22.54,22.57,22.03,22.29,22.376,41.26,40.78,41.47,41.53,40.86,41.18,4.32,5.67,6.15,26.17,14.9,12.58,10.88,2.17,NM,15.4,7.0185337,7.707023524,-0.688489824,1.611595658
E3,HP-26,MR,HP,25.17048264,25.11010551,0.085386142,E3,ACTB,19.00656509,18.96741486,0.055368148,14IJV22,A,NVT,Urban,5/15/22,7,Urban,No,17.16,17.26,17.09,17.35,17.4,17.252,21.52,21.92,21.88,21.19,21.59,21.62,4.25,3.65,4.29,10.29,0.54,9.6,3.14,0.84,DSM,9.6,6.14269065,5.779763412,0.362927238,0.777585252
G5,HP-26,GR,HP,25.9489727,25.94963837,0.000941392,E3,ACTB,19.00656509,18.96741486,0.055368148,14IJV22,A,NVT,Urban,5/15/22,7,Urban,No,17.16,17.26,17.09,17.35,17.4,17.252,21.52,21.92,21.88,21.19,21.59,21.62,4.25,3.65,4.29,10.29,0.54,9.6,3.14,0.84,DSM,9.6,6.98222351,7.707023524,-0.724800014,1.652671528
E5,HP-27,MR,HP,24.53821182,24.52674484,0.01621541,E5,ACTB,18.94677734,18.91271973,0.048164744,03IJV22,A,SVT,Urban,5/15/22,7,Urban,No,17.78,17.96,17.77,17.22,16.96,17.538,22.95,23.04,23.3,23.28,23.13,23.14,4.34,4.31,4.91,9.17,0.16,9,5.17,0.05,DSM,12.8,5.61402511,5.779763412,-0.165738302,1.121739983
G7,HP-27,GR,HP,25.44626045,25.41670609,0.041796185,E5,ACTB,18.94677734,18.91271973,0.048164744,03IJV22,A,SVT,Urban,5/15/22,7,Urban,No,17.78,17.96,17.77,17.22,16.96,17.538,22.95,23.04,23.3,23.28,23.13,23.14,4.34,4.31,4.91,9.17,0.16,9,5.17,0.05,DSM,12.8,6.50398636,7.707023524,-1.203037164,2.302238288
E7,HP-28,MR,HP,24.9509697,25.0400486,0.125976592,E7,ACTB,19.13234329,19.1857872,0.075581104,14IJV22,B,NVT,Urban,5/15/22,7,Urban,No,17.74,17.35,17.49,17.77,17.74,17.618,23.73,23.81,23.52,23.97,23.82,23.77,4.47,4.17,4.82,11.11,0,11.11,3.43,0.58,DSM,12.1,5.8542614,5.779763412,0.074497988,0.949672519
G9,HP-28,GR,HP,26.28650284,26.32526398,0.054815181,E7,ACTB,19.13234329,19.1857872,0.075581104,14IJV22,B,NVT,Urban,5/15/22,7,Urban,No,17.74,17.35,17.49,17.77,17.74,17.618,23.73,23.81,23.52,23.97,23.82,23.77,4.47,4.17,4.82,11.11,0,11.11,3.43,0.58,DSM,12.1,7.13947678,7.707023524,-0.567546744,1.482001332
F5,HP-29,MR,HP,26.09892082,26.15059471,0.073077917,E9,ACTB,18.69285011,18.62555313,0.095172301,13IJV22,B,RAD,Urban.BHCO,5/20/22,5,Urban,Yes,17.59,17.24,16.93,16.59,16.32,16.934,19.71,19.22,19.3,19.27,18.18,19.136,5.98,4.52,6.16,7.15,0.36,6.8,2.44,0,DSM,10.4,7.52504158,5.779763412,1.745278169,0.298276419
G11,HP-29,GR,HP,24.99584961,25.03394318,0.053871091,E9,ACTB,18.69285011,18.62555313,0.095172301,13IJV22,B,RAD,Urban.BHCO,5/20/22,5,Urban,Yes,17.59,17.24,16.93,16.59,16.32,16.934,19.71,19.22,19.3,19.27,18.18,19.136,5.98,4.52,6.16,7.15,0.36,6.8,2.44,0,DSM,10.4,6.40839005,7.707023524,-1.298633474,2.459957642
A5,HP-3,MR,HP,24.1901989,24.3348732,0.204600364,A5,ACTB,19.17790031,19.22760391,0.070292853,19IJV22,A,NVT,Urban,5/17/22,9,Urban,No,17.03,16.33,16.91,17.06,16.81,16.828,27.78,26.78,26.54,26.43,26.53,26.812,4.01,3.93,4.52,13.66,6.5,8.52,3.43,2.97,DSM,7.9,5.10726929,5.779763412,-0.672494121,1.593825983
C7,HP-3,GR,HP,24.83578491,24.83209038,0.005224861,A5,ACTB,19.17790031,19.22760391,0.070292853,19IJV22,A,NVT,Urban,5/17/22,9,Urban,No,17.03,16.33,16.91,17.06,16.81,16.828,27.78,26.78,26.54,26.43,26.53,26.812,4.01,3.93,4.52,13.66,6.5,8.52,3.43,2.97,DSM,7.9,5.60448647,7.707023524,-2.102537054,4.29463956
E11,HP-30,MR,HP,23.53969574,23.49782944,0.059207894,E11,ACTB,18.38245201,18.40704727,0.03478295,17IJV22,B,NVT,Urban.BHCO,5/12/22,6,Urban,Yes,17.47,17.93,17.75,17.61,17.34,17.62,23.47,23.19,23.52,22.86,23.11,23.23,4.12,4.38,4.68,11.11,NA,NA,3.78,NA,NM,NA,5.09078217,5.779763412,-0.688981242,1.612144701
H1,HP-30,GR,HP,26.23080444,26.09997559,0.18501994,E11,ACTB,18.38245201,18.40704727,0.03478295,17IJV22,B,NVT,Urban.BHCO,5/12/22,6,Urban,Yes,17.47,17.93,17.75,17.61,17.34,17.62,23.47,23.19,23.52,22.86,23.11,23.23,4.12,4.38,4.68,11.11,NA,NA,3.78,NA,NM,NA,7.69292832,7.707023524,-0.014095204,1.009817934
F1,HP-31,MR,HP,24.37434196,24.35998154,0.020307364,F1,ACTB,18.88258362,18.87760353,0.007042907,13IJV22,A,RAD,Urban.BHCO,5/20/22,5,Urban,Yes,15.01,14.39,14.58,15.03,15.33,14.868,15.98,15.41,15.66,15.72,16.16,15.786,3.16,3.72,3.45,5.31,NA,NA,2.18,NA,NM,9.4,5.48237801,5.779763412,-0.297385401,1.228915229
H3,HP-31,GR,HP,26.22423935,26.19389534,0.042912908,F1,ACTB,18.88258362,18.87760353,0.007042907,13IJV22,A,RAD,Urban.BHCO,5/20/22,5,Urban,Yes,15.01,14.39,14.58,15.03,15.33,14.868,15.98,15.41,15.66,15.72,16.16,15.786,3.16,3.72,3.45,5.31,NA,NA,2.18,NA,NM,9.4,7.31629181,7.707023524,-0.390731714,1.311058185
F3,HP-32,MR,HP,24.50894356,24.57034492,0.086834647,F3,ACTB,18.62990189,18.75066757,0.170789823,12TEF22,A,SVT,Urban.BHCO,6/15/22,6,Urban,Yes,17.72,17.86,17.86,17.79,17.54,17.754,23.14,23.68,23.57,24.4,24.08,23.774,4.18,4.25,4.78,11.77,0.38,10.97,3.39,1.47,DSM,12,5.81967735,5.779763412,0.039913938,0.972712971
H5,HP-32,GR,HP,25.32632637,25.29598236,0.042912908,F3,ACTB,18.62990189,18.75066757,0.170789823,12TEF22,A,SVT,Urban.BHCO,6/15/22,6,Urban,Yes,17.72,17.86,17.86,17.79,17.54,17.754,23.14,23.68,23.57,24.4,24.08,23.774,4.18,4.25,4.78,11.77,0.38,10.97,3.39,1.47,DSM,12,6.54531479,7.707023524,-1.161708734,2.237222483
F5,HP-33,MR,HP,25.30613518,25.23192215,0.104951724,F5,ACTB,19.55932045,19.64058304,0.114922658,04CMT22,C,SVT,Urban.BHCO,6/21/22,9,Urban,Yes,20.01,20.22,20.24,20.23,20.18,20.176,35.93,35.6,35.33,35.63,34.92,35.482,5.36,4.85,5.55,22.73,10.72,11.74,9.79,3.28,DSM,15.1,5.59133911,5.779763412,-0.188424302,1.139518464
H7,HP-33,GR,HP,25.8528595,25.8502121,0.003745337,F5,ACTB,19.55932045,19.64058304,0.114922658,04CMT22,C,SVT,Urban.BHCO,6/21/22,9,Urban,Yes,20.01,20.22,20.24,20.23,20.18,20.176,35.93,35.6,35.33,35.63,34.92,35.482,5.36,4.85,5.55,22.73,10.72,11.74,9.79,3.28,DSM,15.1,6.20962906,7.707023524,-1.497394464,2.823323539
F7,HP-34,MR,HP,23.74194908,23.69137764,0.071518816,F7,ACTB,18.54638863,18.51065063,0.050541151,21SJL22,A,SVT,Urban.BHCO,6/19/22,9,Urban,Yes,21.37,20.87,21.37,20.86,20.97,21.088,34.27,32.05,32.45,31.55,31.59,32.382,4.59,3.88,5.42,20.21,5.4,13.92,5.5,1.98,DSM,12.4,5.18072701,5.779763412,-0.599036402,1.514704534
H9,HP-34,GR,HP,26.56277466,26.59120178,0.040203374,F7,ACTB,18.54638863,18.51065063,0.050541151,21SJL22,A,SVT,Urban.BHCO,6/19/22,9,Urban,Yes,21.37,20.87,21.37,20.86,20.97,21.088,34.27,32.05,32.45,31.55,31.59,32.382,4.59,3.88,5.42,20.21,5.4,13.92,5.5,1.98,DSM,12.4,8.08055115,7.707023524,0.373527626,0.771892783
F9,HP-35,MR,HP,25.54722214,25.5034256,0.06193766,F9,ACTB,20.02194214,20.00985718,0.017090715,22IJV22,B,RAD,Urban.BHCO,6/12/22,9,Urban,Yes,20.41,20.64,20.64,20.34,20.44,20.494,38.7,37.93,38.48,38.4,38.9,38.482,5.56,4.28,6.63,24.39,14.31,9.42,10.67,7.29,DSM,14.6,5.49356842,5.779763412,-0.286194992,1.219419897
A3,HP-35,GR,HP,27.70960426,27.81840706,0.153870389,F9,ACTB,20.02194214,20.00985718,0.017090715,22IJV22,B,RAD,Urban.BHCO,6/12/22,9,Urban,Yes,20.41,20.64,20.64,20.34,20.44,20.494,38.7,37.93,38.48,38.4,38.9,38.482,5.56,4.28,6.63,24.39,14.31,9.42,10.67,7.29,DSM,14.6,7.80854988,7.707023524,0.101526356,0.932046375
F11,HP-36,MR,HP,24.97081757,25.04938126,0.111104488,F11,ACTB,19.36293221,19.34840012,0.020550128,09CMT22,B,NVT,Urban.BHCO,6/30/22,6,Urban,Yes,19.39,19.77,19.29,19.65,19.34,19.488,26.89,27.59,26.94,26.86,27.64,27.184,4.61,4.14,5.06,15.66,1.46,13.51,5.42,0.52,NM,14,5.70098114,5.779763412,-0.078782272,1.056126225
A1,HP-36,GR,HP,28.5874939,28.02648544,0.793385744,F11,ACTB,19.36293221,19.34840012,0.020550128,09CMT22,B,NVT,Urban.BHCO,6/30/22,6,Urban,Yes,19.39,19.77,19.29,19.65,19.34,19.488,26.89,27.59,26.94,26.86,27.64,27.184,4.61,4.14,5.06,15.66,1.46,13.51,5.42,0.52,NM,14,8.67808532,7.707023524,0.971061796,0.510130478
G1,HP-37,MR,HP,26.42835045,26.42967606,0.001873343,G1,ACTB,19.99155235,19.9699192,0.030593891,22TEF22,B,RAD,Urban,7/2/22,6,Urban,No,20.6,19.56,19.37,20.04,19.58,19.83,25.54,25.1,25.18,25.63,25.51,25.392,4.61,3.69,4.49,11.89,0.57,11.39,3.64,NA,NM,13.5,6.45975686,5.779763412,0.679993448,0.624168109
A3,HP-37,GR,HP,29.48822784,29.50610352,0.025281366,G1,ACTB,19.99155235,19.9699192,0.030593891,22TEF22,B,RAD,Urban,7/2/22,6,Urban,No,20.6,19.56,19.37,20.04,19.58,19.83,25.54,25.1,25.18,25.63,25.51,25.392,4.61,3.69,4.49,11.89,0.57,11.39,3.64,NA,NM,13.5,9.53618432,7.707023524,1.829160796,0.281428278
G3,HP-38,MR,HP,24.65798759,24.61604309,0.059319835,G3,ACTB,19.41265297,19.37043953,0.05969882,04CMT22,A,SVT,Urban.BHCO,6/21/22,9,Urban,Yes,16.41,16.06,16.29,16.32,16.34,16.284,22.97,23.26,22.94,23.24,23.2,23.122,4.52,3.71,5.27,11.68,3.71,8.9,1.64,0.75,DSM,6.4,5.24560356,5.779763412,-0.534159851,1.448098614
A5,HP-38,GR,HP,27.85715675,27.72478867,0.187196747,G3,ACTB,19.41265297,19.37043953,0.05969882,04CMT22,A,SVT,Urban.BHCO,6/21/22,9,Urban,Yes,16.41,16.06,16.29,16.32,16.34,16.284,22.97,23.26,22.94,23.24,23.2,23.122,4.52,3.71,5.27,11.68,3.71,8.9,1.64,0.75,DSM,6.4,8.35434914,7.707023524,0.647325616,0.638462762
G5,HP-39,MR,HP,24.80485153,24.82368851,0.026638158,G5,ACTB,18.82076073,18.80041885,0.028769102,22TEF22,A,RAD,Urban,7/2/22,6,Urban,No,18.51,18.56,18.37,18.44,18.39,18.454,24.09,24.28,23.92,23.75,23.95,23.998,4.11,3.82,4.49,11.47,NA,NA,4.06,NA,NM,13.7,6.02326966,5.779763412,0.243506249,0.844689927
A7,HP-39,GR,HP,26.72629738,26.6951828,0.04400266,G5,ACTB,18.82076073,18.80041885,0.028769102,22TEF22,A,RAD,Urban,7/2/22,6,Urban,No,18.51,18.56,18.37,18.44,18.39,18.454,24.09,24.28,23.92,23.75,23.95,23.998,4.11,3.82,4.49,11.47,NA,NA,4.06,NA,NM,13.7,7.89476395,7.707023524,0.187740426,0.877979752
A7,HP-4,MR,HP,23.35048294,23.4627285,0.158739194,A7,ACTB,19.26504707,19.25057983,0.020461114,17SJL22,A,SVT,Urban.BHCO,5/23/22,10,Urban,Yes,22.22,22.35,21.93,21.87,21.79,22.032,38.23,37.49,38.42,38.35,37.31,37.96,5.08,4.98,7.23,25.4,15,10.51,13.27,5.43,DSM,16.4,4.21214867,5.779763412,-1.567614742,2.964142367
